,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DOM_labels
7031,519204,864691135963906762,[297264 112080  26602],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3926.0,10917.0,1621.0,9409.0,1
7034,222625,864691134917724170,[161440 119824  20014],2022-06-09 14:30:32.002707,L23,excitatory,23P,85.0,2869.0,80.0,2552.0,1
7051,64109,864691135939667110,[ 94000 114208  20089],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,106.0,885.0,90.0,775.0,1
7056,224355,864691135502428341,[158384 143216  21100],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,4611.0,32.0,3849.0,1
7059,644785,864691135754581458,[364272 117088  17924],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,1346.0,14.0,1224.0,1
7064,224118,864691135777160125,[150048 142688  19531],2022-06-09 14:30:32.002707,L23,excitatory,23P,208.0,4360.0,178.0,3825.0,1
7066,152685,864691136264144612,[119184 120816  15615],2022-06-09 14:30:32.002707,L23,excitatory,23P,21.0,2646.0,15.0,2390.0,1
7070,358927,864691136388870672,[223968 113360  17324],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,2418.0,11.0,2236.0,1
7073,487279,864691135474752832,[285040 117536  21285],2022-06-09 14:30:32.002707,L23,excitatory,23P,134.0,4606.0,118.0,4228.0,1
7077,258369,864691135777567933,[173456 130208  22133],2022-06-09 14:30:32.002707,L23,excitatory,23P,141.0,4784.0,120.0,4224.0,1
7091,420250,864691136361502946,[252912 106416  17623],2022-06-09 14:30:32.002707,L23,excitatory,23P,108.0,4206.0,95.0,3787.0,1
7094,389997,864691135544802856,[241104 108880  27037],2022-06-09 14:30:32.002707,L23,excitatory,23P,36.0,5980.0,23.0,5012.0,1
7099,608754,864691136388596240,[347984 100416  24646],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,3446.0,27.0,3257.0,1
7103,291872,864691136388943120,[187568 113856  15286],2022-06-09 14:30:32.002707,L23,excitatory,23P,18.0,2488.0,14.0,2294.0,1
7104,221998,864691136084258156,[157712 124592  15366],2022-06-09 14:30:32.002707,L23,excitatory,23P,91.0,2581.0,63.0,2364.0,1
7106,152754,864691136361533666,[119120 118176  16257],2022-06-09 14:30:32.002707,L23,excitatory,23P,607.0,3248.0,394.0,2900.0,1
7109,190574,864691135538100082,[145712 141344  20810],2022-06-09 14:30:32.002707,L23,excitatory,23P,98.0,3525.0,90.0,3066.0,1
7115,359574,864691135772147963,[227328 126976  21348],2022-06-09 14:30:32.002707,L23,excitatory,23P,41.0,3948.0,30.0,3513.0,1
7117,487677,864691135721426324,[286720 112896  25642],2022-06-09 14:30:32.002707,L23,excitatory,23P,230.0,5760.0,213.0,5121.0,1
7123,259210,864691136065215896,[167392 131424  26615],2022-06-09 14:30:32.002707,L23,excitatory,23P,260.0,3133.0,234.0,2722.0,1
7126,224132,864691135946956641,[152864 141920  19768],2022-06-09 14:30:32.002707,L23,excitatory,23P,268.0,6536.0,220.0,5714.0,1
7127,454757,864691135082084855,[270880 113504  26731],2022-06-09 14:30:32.002707,L23,excitatory,23P,573.0,5282.0,467.0,4577.0,1
7128,222460,864691135837271699,[147984 111040  18772],2022-06-09 14:30:32.002707,L23,excitatory,23P,137.0,3407.0,125.0,3137.0,1
7129,294418,864691136617221339,[191808 131792  19544],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,21.0,2252.0,12.0,1952.0,1
7137,290737,864691135432520178,[188992 109472  16731],2022-06-09 14:30:32.002707,L23,inhibitory,23P,24.0,2580.0,20.0,2385.0,1
7139,360932,864691135568893574,[219424 132432  18116],2022-06-09 14:30:32.002707,L23,excitatory,23P,361.0,3444.0,316.0,3166.0,1
7156,420067,864691135585133692,[248016 101024  15986],2022-06-09 14:30:32.002707,L23,excitatory,23P,94.0,3272.0,86.0,3012.0,1
7183,453778,864691136912062193,[276608 118192  19069],2022-06-09 14:30:32.002707,L23,excitatory,23P,196.0,5500.0,165.0,4946.0,1
7188,222090,864691136371160456,[155424 122560  16438],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,2091.0,23.0,1944.0,1
7191,258388,864691136662544606,[177312 140240  22062],2022-06-09 14:30:32.002707,L23,excitatory,23P,420.0,5520.0,356.0,4845.0,1
7195,581700,864691136003526090,[340144 114288  15592],2022-06-09 14:30:32.002707,L23,excitatory,23P,119.0,5014.0,111.0,4582.0,1
7204,326069,864691135474618944,[199344 121472  20696],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,2015.0,20.0,1910.0,1
7245,453166,864691135772171595,[272416  97312  27260],2022-06-09 14:30:32.002707,L23,excitatory,23P,101.0,4606.0,91.0,4248.0,1
7261,423170,864691135373640009,[248848 128784  16245],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,32.0,2473.0,22.0,2064.0,1
7268,391917,864691136309856346,[233248 129328  16095],2022-06-09 14:30:32.002707,L23,excitatory,23P,75.0,3344.0,67.0,3060.0,1
7274,359656,864691135968899173,[227072 121200  22586],2022-06-09 14:30:32.002707,L23,excitatory,23P,116.0,4891.0,98.0,4256.0,1
7288,223265,864691136925905738,[149888 112352  26383],2022-06-09 14:30:32.002707,L23,excitatory,23P,465.0,4708.0,307.0,4024.0,1
7292,485699,864691135454400362,[294400 105056  21180],2022-06-09 14:30:32.002707,L23,excitatory,23P,167.0,5106.0,141.0,4687.0,1
7293,486109,864691135859005288,[289072 109520  25776],2022-06-09 14:30:32.002707,L23,inhibitory,BC,4738.0,13543.0,2098.0,11656.0,1
7303,390720,864691135544438056,[230048 124864  18916],2022-06-09 14:30:32.002707,L23,excitatory,23P,290.0,4257.0,239.0,3905.0,1
7305,582763,864691136227033937,[337920 116720  24230],2022-06-09 14:30:32.002707,L23,excitatory,23P,183.0,4278.0,162.0,3782.0,1
7306,422013,864691135538095218,[249408 124400  19677],2022-06-09 14:30:32.002707,L23,excitatory,23P,377.0,3726.0,292.0,3423.0,1
7307,152752,864691135864094846,[117920 126352  16438],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,3248.0,39.0,2939.0,1
7309,190298,864691135210427072,[144304 135936  19343],2022-06-09 14:30:32.002707,L23,excitatory,23P,38.0,2799.0,33.0,2537.0,1
7311,325932,864691135692705215,[208112 120032  18811],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,4186.0,39.0,3876.0,1
7314,420896,864691135991781313,[246032  97312  24549],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,4442.0,35.0,4074.0,1
7316,642082,864691136723397373,[364352 101520  24213],2022-06-09 14:30:32.002707,L23,excitatory,23P,265.0,3404.0,221.0,3163.0,1
7317,155172,864691135952030499,[129456 141424  20795],2022-06-09 14:30:32.002707,L23,excitatory,23P,42.0,2446.0,33.0,2210.0,1
7320,294664,864691135991851969,[184800 131296  22474],2022-06-09 14:30:32.002707,L23,excitatory,23P,285.0,3823.0,240.0,3391.0,1
7324,294904,864691137197241409,[181232 139616  24043],2022-06-09 14:30:32.002707,L23,excitatory,23P,590.0,4541.0,507.0,3783.0,1
7328,453572,864691136143823924,[275088 120944  17355],2022-06-09 14:30:32.002707,L23,excitatory,23P,111.0,3209.0,106.0,2994.0,1
7365,154503,864691136723553533,[127072 132672  16211],2022-06-09 14:30:32.002707,L23,excitatory,23P,26.0,3582.0,19.0,3284.0,1
7370,221949,864691135574524100,[150144 115424  15535],2022-06-09 14:30:32.002707,L23,excitatory,23P,147.0,2397.0,132.0,2215.0,1
7373,612001,864691135945468163,[344688 127568  17280],2022-06-09 14:30:32.002707,L23,excitatory,23P,62.0,4036.0,43.0,3688.0,1
7379,191087,864691135700650107,[132864 127728  25684],2022-06-09 14:30:32.002707,L23,excitatory,23P,270.0,3028.0,189.0,2715.0,1
7380,581164,864691136226975313,[330960 105776  23368],2022-06-09 14:30:32.002707,L23,excitatory,23P,80.0,4861.0,70.0,4407.0,1
7381,292711,864691135135109145,[182080 112288  21095],2022-06-09 14:30:32.002707,L23,excitatory,23P,786.0,5347.0,683.0,4743.0,1
7382,67596,864691136618478477,[ 88544 127648  19780],2022-06-09 14:30:32.002707,L23,excitatory,23P,41.0,1465.0,38.0,1365.0,1
7383,608227,864691135945550628,[349216 105984  19807],2022-06-09 14:30:32.002707,L23,excitatory,23P,83.0,5268.0,70.0,4790.0,1
7387,110670,864691135560507873,[112448 137888  25563],2022-06-09 14:30:32.002707,L23,excitatory,23P,489.0,1309.0,413.0,1148.0,1
7390,326568,864691135462475165,[197664 124288  24465],2022-06-09 14:30:32.002707,L23,excitatory,23P,50.0,5217.0,34.0,4607.0,1
7408,223147,864691135407260361,[155280 112528  24724],2022-06-09 14:30:32.002707,L23,excitatory,23P,109.0,3908.0,97.0,3564.0,1
7415,155308,864691135462734237,[129440 128768  21182],2022-06-09 14:30:32.002707,L23,excitatory,NGC,108.0,3782.0,92.0,3352.0,1
7419,154396,864691136039700990,[123344 130624  15329],2022-06-09 14:30:32.002707,L23,excitatory,23P,181.0,2704.0,164.0,2462.0,1
7420,553901,864691136534845858,[324656 118144  25651],2022-06-09 14:30:32.002707,L23,excitatory,23P,261.0,5115.0,204.0,4386.0,1
7425,552179,864691137053965942,[312880 109984  24437],2022-06-09 14:30:32.002707,L23,excitatory,23P,459.0,7304.0,392.0,6489.0,1
7427,222879,864691136056384728,[152576 113744  21969],2022-06-09 14:30:32.002707,L23,inhibitory,NGC,94.0,3168.0,76.0,2867.0,1
7432,358084,864691135864686812,[216064 105136  24030],2022-06-09 14:30:32.002707,L23,excitatory,23P,875.0,5454.0,723.0,4801.0,1
7435,358345,864691135099834912,[214320 109008  25745],2022-06-09 14:30:32.002707,L23,excitatory,23P,319.0,6218.0,257.0,5618.0,1
7450,391244,864691136618709645,[243184 122128  22794],2022-06-09 14:30:32.002707,L23,excitatory,23P,339.0,1932.0,306.0,1643.0,1
7465,357928,864691136683894390,[213456 107744  22080],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,2653.0,19.0,2509.0,1
7467,191169,864691136194393832,[133968 141840  26191],2022-06-09 14:30:32.002707,L23,excitatory,23P,643.0,3958.0,528.0,3338.0,1
7469,358981,864691136601808081,[216464 113408  18040],2022-06-09 14:30:32.002707,L23,excitatory,23P,61.0,2366.0,52.0,2239.0,1
7470,256578,864691135937606965,[165328 114000  22174],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,3518.0,21.0,3270.0,1
7471,190865,864691136099939189,[144736 139136  23249],2022-06-09 14:30:32.002707,L23,excitatory,23P,178.0,2712.0,163.0,2363.0,1
7474,452470,864691135941157236,[272016 108384  20149],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,164.0,2967.0,110.0,2691.0,1
7475,26641,864691136123767078,[ 74832 135424  20625],2022-06-09 14:30:32.002707,L23,excitatory,23P,7.0,964.0,4.0,856.0,1
7476,553582,864691135754553554,[326672 110768  22050],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,4247.0,16.0,3847.0,1
7491,608061,864691136334327475,[350240 109744  17980],2022-06-09 14:30:32.002707,L23,excitatory,23P,36.0,3915.0,26.0,3650.0,1
7492,106370,864691136723566589,[113408 113744  16392],2022-06-09 14:30:32.002707,L23,inhibitory,MC,1739.0,4171.0,1289.0,3690.0,1
7518,63718,864691136828389092,[ 85120 125888  16886],2022-06-09 14:30:32.002707,L23,excitatory,23P,10.0,1260.0,6.0,1169.0,1
7533,256449,864691135754121165,[174240 113824  20992],2022-06-09 14:30:32.002707,L23,excitatory,23P,61.0,4214.0,40.0,3832.0,1
7536,293874,864691136720907118,[191552 127440  16878],2022-06-09 14:30:32.002707,L23,excitatory,23P,13.0,1734.0,11.0,1652.0,1
7539,155650,864691136031775419,[128144 133744  24048],2022-06-09 14:30:32.002707,L23,excitatory,23P,423.0,3791.0,370.0,3340.0,1
7554,487610,864691135864696796,[291344 117248  24333],2022-06-09 14:30:32.002707,L23,excitatory,23P,180.0,3956.0,165.0,3513.0,1
7564,256940,864691135117830109,[171216 126640  24717],2022-06-09 14:30:32.002707,L23,excitatory,23P,874.0,3920.0,729.0,3484.0,1
7568,390055,864691136134839691,[233856 109968  27347],2022-06-09 14:30:32.002707,L23,excitatory,23P,86.0,2264.0,77.0,2080.0,1
7577,582086,864691136273086654,[338640 126064  18591],2022-06-09 14:30:32.002707,L23,excitatory,23P,139.0,5875.0,111.0,5399.0,1
7581,190513,864691135609819399,[134912 138720  20435],2022-06-09 14:30:32.002707,L23,excitatory,23P,128.0,3831.0,112.0,3356.0,1
7584,222727,864691135478262214,[160048 113824  20331],2022-06-09 14:30:32.002707,L23,excitatory,23P,12.0,1324.0,7.0,1262.0,1
7589,223763,864691136008477612,[151792 136848  17086],2022-06-09 14:30:32.002707,L23,excitatory,23P,103.0,3178.0,88.0,2855.0,1
7590,518867,864691135777517245,[304320 125808  22973],2022-06-09 14:30:32.002707,L23,excitatory,23P,365.0,6663.0,305.0,5889.0,1
7595,581139,864691136143394612,[342960 107952  21945],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,2042.0,47.0,1898.0,1
7597,357827,864691135462744638,[215792 105456  20524],2022-06-09 14:30:32.002707,L23,excitatory,23P,65.0,3748.0,59.0,3458.0,1
7599,190825,864691136208986044,[139632 128416  22917],2022-06-09 14:30:32.002707,L23,excitatory,23P,136.0,4990.0,120.0,4282.0,1
7600,358798,864691135013324182,[221664 124880  16962],2022-06-09 14:30:32.002707,L23,excitatory,23P,210.0,3551.0,184.0,3152.0,1
7606,518855,864691135737737108,[300608 126432  22992],2022-06-09 14:30:32.002707,L23,excitatory,23P,109.0,4435.0,98.0,3882.0,1
7608,291368,864691135493964688,[196272 106592  22344],2022-06-09 14:30:32.002707,L23,excitatory,23P,47.0,2764.0,41.0,2583.0,1
7612,359374,864691135472232498,[228976 117712  19625],2022-06-09 14:30:32.002707,L23,excitatory,23P,284.0,4115.0,260.0,3817.0,1
7613,106400,864691136134777739,[102656 123840  17003],2022-06-09 14:30:32.002707,L23,excitatory,23P,96.0,3194.0,88.0,2971.0,1
7620,109851,864691135135111961,[102784 128480  21405],2022-06-09 14:30:32.002707,L23,excitatory,23P,131.0,1835.0,115.0,1642.0,1
7645,188428,864691135233422169,[143616 114992  18425],2022-06-09 14:30:32.002707,L23,excitatory,23P,165.0,4935.0,147.0,4500.0,1
7658,154451,864691135207749497,[116848 141712  16298],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,2472.0,25.0,2268.0,1
7683,486505,864691135233120345,[285840 124576  17180],2022-06-09 14:30:32.002707,L23,excitatory,23P,97.0,3923.0,82.0,3561.0,1
7686,582898,864691135213041024,[333664 123824  25928],2022-06-09 14:30:32.002707,L23,excitatory,23P,258.0,5687.0,202.0,4977.0,1
7698,188542,864691135340977605,[139728 126000  19430],2022-06-09 14:30:32.002707,L23,excitatory,23P,135.0,4320.0,116.0,3896.0,1
7723,327832,864691135807716893,[201040 136240  18534],2022-06-09 14:30:32.002707,L23,excitatory,23P,72.0,3360.0,63.0,3007.0,1
7739,222027,864691135564527895,[162624 114160  15347],2022-06-09 14:30:32.002707,L23,excitatory,23P,195.0,1793.0,172.0,1646.0,1
7740,689680,864691135502035893,[380576 102192  23104],2022-06-09 14:30:32.002707,L23,excitatory,23P,72.0,1728.0,65.0,1600.0,1
7763,188081,864691135775817133,[136752 123712  15745],2022-06-09 14:30:32.002707,L23,excitatory,23P,62.0,3575.0,45.0,3185.0,1
7769,453256,864691135684413111,[267504 119872  15358],2022-06-09 14:30:32.002707,L23,excitatory,23P,37.0,1666.0,28.0,1560.0,1
7794,648097,864691136194321228,[364192 114064  22288],2022-06-09 14:30:32.002707,L23,excitatory,23P,30.0,3701.0,23.0,3359.0,1
7801,325482,864691135497805252,[208400 119200  16180],2022-06-09 14:30:32.002707,L23,excitatory,23P,178.0,3019.0,159.0,2736.0,1
7804,222781,864691135493955216,[154848 125056  21505],2022-06-09 14:30:32.002707,L23,excitatory,23P,328.0,3608.0,282.0,3226.0,1
7806,359353,864691135926442452,[225952 112448  19638],2022-06-09 14:30:32.002707,L23,excitatory,23P,251.0,4458.0,213.0,4142.0,1
7807,222175,864691135937342517,[151936 115088  16548],2022-06-09 14:30:32.002707,L23,excitatory,23P,24.0,2332.0,19.0,2205.0,1
7809,423833,864691135626905667,[261776 132240  19753],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,21.0,3553.0,16.0,3134.0,1
7815,357770,864691135162256429,[217376 107152  19708],2022-06-09 14:30:32.002707,L23,excitatory,23P,164.0,5684.0,132.0,5186.0,1
7817,582144,864691134939991395,[331248 111088  19444],2022-06-09 14:30:32.002707,L23,excitatory,23P,93.0,6068.0,65.0,5612.0,1
7828,389490,864691135873948046,[232048 100768  21982],2022-06-09 14:30:32.002707,L23,excitatory,23P,32.0,5523.0,25.0,4964.0,1
7830,553038,864691135341013701,[311520 121936  18310],2022-06-09 14:30:32.002707,L23,excitatory,23P,60.0,4869.0,36.0,4376.0,1
7833,67036,864691136132378193,[ 87072 135792  16193],2022-06-09 14:30:32.002707,L23,excitatory,23P,3.0,511.0,2.0,451.0,1
7839,327849,864691136008818604,[204192 140496  18595],2022-06-09 14:30:32.002707,L23,excitatory,23P,143.0,4040.0,126.0,3617.0,1
7844,256775,864691135576946693,[179408 125232  22884],2022-06-09 14:30:32.002707,L23,excitatory,23P,40.0,2005.0,31.0,1873.0,1
7865,358430,864691136423071791,[218240 105424  26562],2022-06-09 14:30:32.002707,L23,excitatory,23P,329.0,3603.0,296.0,3296.0,1
7896,610426,864691135478598854,[352016 120656  19112],2022-06-09 14:30:32.002707,L23,excitatory,23P,31.0,4375.0,23.0,3801.0,1
7959,453118,864691135233117273,[277872 105824  26929],2022-06-09 14:30:32.002707,L23,excitatory,23P,12.0,2073.0,10.0,1947.0,1
7969,359998,864691137019557998,[227568 113824  25651],2022-06-09 14:30:32.002707,L23,excitatory,23P,69.0,4030.0,59.0,3609.0,1
7973,223361,864691135415455930,[151760 125296  27161],2022-06-09 14:30:32.002707,L23,excitatory,23P,383.0,2472.0,224.0,2081.0,1
7978,582674,864691135360142663,[334608 119424  24071],2022-06-09 14:30:32.002707,L23,excitatory,23P,90.0,4786.0,82.0,4263.0,1
7990,517056,864691135772053835,[304080 101984  21853],2022-06-09 14:30:32.002707,L23,excitatory,23P,487.0,4046.0,386.0,3710.0,1
7992,190805,864691135385267285,[133856 128224  23012],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,4506.0,42.0,3984.0,1
8094,190028,864691136051134963,[141168 138224  17864],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,76.0,2026.0,47.0,1769.0,1
8097,224865,864691136118669080,[158320 133264  25948],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3626.0,12232.0,2111.0,9997.0,1
8100,648368,864691135531970546,[370320 115280  24570],2022-06-09 14:30:32.002707,L23,excitatory,23P,124.0,5839.0,104.0,5264.0,1
8106,487372,864691135918411952,[287632 115456  21853],2022-06-09 14:30:32.002707,L23,excitatory,23P,44.0,4638.0,33.0,4244.0,1
8135,581660,864691136483330860,[330224 112224  15658],2022-06-09 14:30:32.002707,L23,excitatory,NGC,13.0,1609.0,10.0,1479.0,1
8161,294576,864691136237074191,[188320 131408  21605],2022-06-09 14:30:32.002707,L23,excitatory,23P,221.0,3613.0,179.0,3317.0,1
8162,223245,864691135873607310,[159600 122656  25586],2022-06-09 14:30:32.002707,L23,excitatory,23P,417.0,5740.0,362.0,4997.0,1
8173,454196,864691135385185365,[262592 124272  22676],2022-06-09 14:30:32.002707,L23,inhibitory,BC,3870.0,13067.0,2016.0,10876.0,1
8182,64270,864691135748799785,[ 88944 114224  21143],2022-06-09 14:30:32.002707,L23,excitatory,23P,53.0,1915.0,43.0,1637.0,1
8183,611971,864691136105459417,[358144 128048  16504],2022-06-09 14:30:32.002707,L23,excitatory,23P,111.0,2574.0,93.0,2365.0,1
8185,554046,864691135697388309,[325776 117392  26661],2022-06-09 14:30:32.002707,L23,excitatory,23P,71.0,5061.0,55.0,4496.0,1
8186,291112,864691135873811598,[184112 110128  20397],2022-06-09 14:30:32.002707,L23,excitatory,23P,42.0,3304.0,26.0,3099.0,1
8189,256813,864691135748551209,[168576 118272  23795],2022-06-09 14:30:32.002707,L23,excitatory,23P,47.0,3496.0,38.0,3220.0,1
8210,648532,864691136219354046,[373792 111856  26258],2022-06-09 14:30:32.002707,L23,excitatory,23P,11.0,1603.0,6.0,1360.0,1
8214,582178,864691136143369012,[338928 118912  19107],2022-06-09 14:30:32.002707,L23,excitatory,23P,159.0,3304.0,132.0,3075.0,1
8238,106504,864691135581603181,[110912 118448  17379],2022-06-09 14:30:32.002707,L23,excitatory,23P,251.0,2056.0,205.0,1924.0,1
8300,291632,864691136618723725,[194112 110144  25160],2022-06-09 14:30:32.002707,L23,excitatory,23P,344.0,3952.0,303.0,3487.0,1
8314,189826,864691136281922711,[145760 133728  16404],2022-06-09 14:30:32.002707,L23,excitatory,23P,39.0,2394.0,34.0,2253.0,1
8315,106660,864691136486785810,[105568 122128  18905],2022-06-09 14:30:32.002707,L23,excitatory,23P,20.0,2990.0,17.0,2635.0,1
8346,327860,864691135182201090,[206672 133328  18134],2022-06-09 14:30:32.002707,L23,excitatory,23P,687.0,4736.0,598.0,4248.0,1
8368,687283,864691135575114014,[392128  93632  23739],2022-06-09 14:30:32.002707,L23,excitatory,23P,5.0,320.0,2.0,271.0,1
8380,106578,864691135865597061,[107584 125040  18580],2022-06-09 14:30:32.002707,L23,excitatory,23P,196.0,3506.0,174.0,3191.0,1
8403,687315,864691136370830472,[379216  90624  24641],2022-06-09 14:30:32.002707,L23,excitatory,23P,17.0,2060.0,14.0,1924.0,1
8409,152872,864691136951820767,[124176 119120  17098],2022-06-09 14:30:32.002707,L23,excitatory,23P,247.0,4980.0,210.0,4372.0,1
8415,421059,864691135354904783,[255680 109568  25409],2022-06-09 14:30:32.002707,L23,excitatory,23P,14.0,3080.0,11.0,2851.0,1
8420,552721,864691135937193988,[322512 112624  16462],2022-06-09 14:30:32.002707,L23,excitatory,23P,11.0,1703.0,10.0,1619.0,1
8421,292381,864691135888478345,[191184 126064  18737],2022-06-09 14:30:32.002707,L23,excitatory,23P,61.0,4178.0,44.0,3871.0,1
8424,390312,864691135865833605,[231312 125664  16983],2022-06-09 14:30:32.002707,L23,excitatory,23P,105.0,4824.0,92.0,4453.0,1
8425,454911,864691135564679767,[267072 127232  15684],2022-06-09 14:30:32.002707,L23,excitatory,23P,15.0,2607.0,9.0,2405.0,1
8426,582631,864691136662200542,[340752 111040  23137],2022-06-09 14:30:32.002707,L23,excitatory,23P,63.0,4626.0,53.0,3900.0,1
8427,107098,864691136011327139,[103680 120896  22971],2022-06-09 14:30:32.002707,L23,excitatory,23P,24.0,1414.0,14.0,1265.0,1
8482,190778,864691135472068402,[145712 128816  22124],2022-06-09 14:30:32.002707,L23,excitatory,23P,94.0,4377.0,79.0,3874.0,1
8489,224141,864691136023730233,[154176 139072  19807],2022-06-09 14:30:32.002707,L23,excitatory,23P,148.0,1919.0,131.0,1701.0,1
8493,361227,864691135256492719,[219168 140096  19565],2022-06-09 14:30:32.002707,L23,excitatory,23P,23.0,3567.0,19.0,3287.0,1
8505,153107,864691136854195054,[116224 126640  19156],2022-06-09 14:30:32.002707,L23,excitatory,23P,239.0,2251.0,186.0,2075.0,1
8521,223712,864691136109115320,[162128 135440  16134],2022-06-09 14:30:32.002707,L23,excitatory,23P,49.0,3423.0,39.0,3124.0,1
8543,517183,864691135644703215,[307520 108032  22691],2022-06-09 14:30:32.002707,L23,excitatory,23P,7.0,1680.0,7.0,1525.0,1
8548,422828,864691135837640339,[248080 121792  26832],2022-06-09 14:30:32.002707,L23,excitatory,23P,349.0,4625.0,295.0,3979.0,1
8559,325902,864691135360158535,[203552 114976  19205],2022-06-09 14:30:32.002707,L23,excitatory,23P,33.0,3329.0,23.0,3037.0,1
8566,63629,864691136143627927,[ 83264 122064  16146],2022-06-09 14:30:32.002707,L23,excitatory,23P,16.0,272.0,15.0,258.0,1
8574,188795,864691135570705133,[145312 119664  20714],2022-06-09 14:30:32.002707,L23,excitatory,23P,257.0,2893.0,224.0,2746.0,1
8575,358089,864691136010977699,[216800 108928  23590],2022-06-09 14:30:32.002707,L23,inhibitory,BPC,109.0,3548.0,81.0,3085.0,1
8579,292068,864691136056316888,[184624 124928  16787],2022-06-09 14:30:32.002707,L23,excitatory,23P,157.0,4653.0,139.0,4224.0,1
8585,486448,864691135847921502,[293136 122000  16252],2022-06-09 14:30:32.002707,L23,excitatory,23P,270.0,1688.0,208.0,1601.0,1
8586,552855,864691135683672306,[324640 113280  16820],2022-06-09 14:30:32.002707,L23,excitatory,23P,14.0,2408.0,9.0,2258.0,1
8602,552816,864691135695397780,[320000 115360  16755],2022-06-09 14:30:32.002707,L23,excitatory,23P,30.0,3310.0,20.0,3092.0,1
8605,291099,864691135367574009,[181184 108528  20416],2022-06-09 14:30:32.002707,L23,excitatory,23P,133.0,4168.0,101.0,3860.0,1
8638,256373,864691135686921184,[179408 117744  19984],2022-06-09 14:30:32.002707,L23,excitatory,23P,68.0,3682.0,57.0,3440.0,1
8640,292864,864691135323181212,[189696 118960  21975],2022-06-09 14:30:32.002707,L23,inhibitory,MC,1461.0,7195.0,934.0,6208.0,1
8658,642462,864691135212669312,[362016 109872  27317],2022-06-09 14:30:32.002707,L23,excitatory,23P,263.0,2492.0,225.0,2292.0,1
8664,324226,864691136008746668,[209120 107664  20907],2022-06-09 14:30:32.002707,L23,inhibitory,BC,1148.0,4572.0,789.0,4163.0,1
8666,420918,864691136371168392,[250912 102336  24575],2022-06-09 14:30:32.002707,L23,excitatory,23P,805.0,5472.0,699.0,4845.0,1
8668,323800,864691135491238751,[199712 106992  15912],2022-06-09 14:30:32.002707,L23,excitatory,23P,166.0,4657.0,144.0,4119.0,1
8675,611527,864691135925923342,[359616 116432  27586],2022-06-09 14:30:32.002707,L23,excitatory,23P,275.0,2866.0,234.0,2560.0,1
8700,223240,864691135355055055,[157232 113536  24944],2022-06-09 14:30:32.002707,L23,excitatory,23P,845.0,3458.0,653.0,3201.0,1
8722,153560,864691135918357936,[118064 123840  23038],2022-06-09 14:30:32.002707,L23,excitatory,23P,260.0,4136.0,227.0,3637.0,1
8736,689688,864691136618417037,[380976 107920  23306],2022-06-09 14:30:32.002707,L23,excitatory,23P,137.0,2155.0,122.0,1967.0,1
8759,325832,864691135939423489,[210240 120080  18169],2022-06-09 14:30:32.002707,L23,excitatory,23P,676.0,3993.0,568.0,3574.0,1
8763,610535,864691135194624042,[352352 112688  20122],2022-06-09 14:30:32.002707,L23,excitatory,23P,56.0,3118.0,47.0,2873.0,1
8793,422069,864691135584089720,[258880 116304  20161],2022-06-09 14:30:32.002707,L23,excitatory,23P,271.0,4902.0,233.0,4352.0,1
8795,109888,864691135724246187,[111232 140416  21604],2022-06-09 14:30:32.002707,L23,excitatory,23P,45.0,3834.0,34.0,3365.0,1
8806,325588,864691137196888129,[210144 117168  17133],2022-06-09 14:30:32.002707,L23,excitatory,23P,272.0,2568.0,210.0,2313.0,1
8820,223351,864691136274052109,[150928 121872  26815],2022-06-09 14:30:32.002707,L23,excitatory,23P,282.0,2151.0,215.0,1996.0,1
8826,359408,864691135780790608,[218544 113584  20802],2022-06-09 14:30:32.002707,L23,excitatory,23P,34.0,2194.0,25.0,2027.0,1
8848,643415,864691136224338622,[360608 111376  15748],2022-06-09 14:30:32.002707,L23,excitatory,23P,22.0,741.0,11.0,663.0,1
8867,692860,864691136669123069,[390672 114160  23336],2022-06-09 14:30:32.002707,L23,inhibitory,BC,52.0,2147.0,35.0,1952.0,1
