,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DOM_labels
8598,298104,864691135340955077,[182896 163856  17637],2022-06-09 14:30:32.002707,L4,excitatory,4P,12.0,1153.0,7.0,1035.0,1
8599,522736,864691135736346772,[310272 151424  24396],2022-06-09 14:30:32.002707,L4,excitatory,4P,14.0,3334.0,7.0,2907.0,1
8602,695755,864691135194446634,[381808 137312  22717],2022-06-09 14:30:32.002707,L4,excitatory,4P,391.0,2004.0,338.0,1725.0,1
8603,457836,864691135596761411,[264192 159008  23210],2022-06-09 14:30:32.002707,L4,excitatory,4P,158.0,2586.0,146.0,2189.0,1
8604,333994,864691135212712832,[201856 163712  26636],2022-06-09 14:30:32.002707,L4,excitatory,4P,32.0,2269.0,28.0,1868.0,1
8605,456048,864691135538569842,[267152 131472  23960],2022-06-09 14:30:32.002707,L4,excitatory,23P,100.0,2744.0,93.0,2330.0,1
8606,33491,864691135589883403,[ 74288 172064  20918],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,518.0,21.0,451.0,1
8607,327810,864691135736926852,[198496 140272  18361],2022-06-09 14:30:32.002707,L4,excitatory,23P,59.0,3042.0,51.0,2557.0,1
8608,362718,864691134884758778,[220592 153952  17570],2022-06-09 14:30:32.002707,L4,excitatory,4P,70.0,2240.0,59.0,1936.0,1
8611,194991,864691135293043724,[146464 161648  21266],2022-06-09 14:30:32.002707,L4,excitatory,4P,111.0,2417.0,102.0,2167.0,1
8616,73999,864691136296643611,[ 90096 173696  20085],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,11.0,216.0,5.0,198.0,1
8618,331067,864691136812335475,[197504 159280  25675],2022-06-09 14:30:32.002707,L4,excitatory,4P,2078.0,13332.0,1657.0,10232.0,1
8629,159991,864691136740442972,[125472 164320  23437],2022-06-09 14:30:32.002707,L4,excitatory,4P,545.0,1262.0,468.0,1102.0,1
8630,116764,864691136023771193,[109856 166480  20804],2022-06-09 14:30:32.002707,L4,excitatory,4P,8.0,853.0,8.0,733.0,1
8633,155841,864691134940379491,[129056 143232  25494],2022-06-09 14:30:32.002707,L4,excitatory,23P,511.0,3416.0,433.0,3001.0,1
8647,455728,864691135730122937,[277216 134032  20828],2022-06-09 14:30:32.002707,L4,excitatory,23P,101.0,3834.0,92.0,3436.0,1
8660,612121,864691135998685130,[346368 140672  18713],2022-06-09 14:30:32.002707,L4,excitatory,4P,403.0,4226.0,353.0,3733.0,1
8670,262673,864691136124068134,[171904 166304  20772],2022-06-09 14:30:32.002707,L4,excitatory,4P,13.0,1397.0,7.0,1241.0,1
8685,459553,864691136286561475,[269488 161296  20682],2022-06-09 14:30:32.002707,L4,excitatory,4P,273.0,1936.0,243.0,1620.0,1
8687,332946,864691136482853164,[208080 171072  20546],2022-06-09 14:30:32.002707,L4,excitatory,4P,535.0,2432.0,461.0,2067.0,1
8701,296687,864691136334168755,[192880 156384  21831],2022-06-09 14:30:32.002707,L4,excitatory,4P,53.0,2298.0,45.0,1957.0,1
8704,584799,864691135686118548,[329584 152512  15809],2022-06-09 14:30:32.002707,L4,excitatory,4P,167.0,1127.0,121.0,967.0,1
8705,223776,864691135341040581,[154640 140864  16995],2022-06-09 14:30:32.002707,L4,excitatory,23P,48.0,3327.0,37.0,3028.0,1
8707,193522,864691135502225757,[142464 150400  26931],2022-06-09 14:30:32.002707,L4,excitatory,23P,478.0,2580.0,398.0,2210.0,1
8708,116973,864691134964455967,[105584 162896  22148],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,828.0,5.0,687.0,1
8712,227799,864691135866888470,[156160 172096  19405],2022-06-09 14:30:32.002707,L4,excitatory,4P,39.0,3289.0,32.0,2793.0,1
8713,457934,864691136388573968,[264480 153104  23924],2022-06-09 14:30:32.002707,L4,excitatory,4P,51.0,3548.0,39.0,2836.0,1
8721,193897,864691135772043515,[140176 165920  15919],2022-06-09 14:30:32.002707,L4,excitatory,4P,616.0,1102.0,515.0,985.0,1
8742,393766,864691136723313149,[233008 156880  15829],2022-06-09 14:30:32.002707,L4,excitatory,4P,71.0,1504.0,62.0,1286.0,1
8745,366282,864691135807343133,[224080 163920  25624],2022-06-09 14:30:32.002707,L4,excitatory,4P,564.0,3563.0,486.0,2868.0,1
8752,297933,864691135581139140,[186752 161616  16663],2022-06-09 14:30:32.002707,L4,excitatory,4P,109.0,1489.0,96.0,1306.0,1
8769,457659,864691136050873843,[268944 158608  21520],2022-06-09 14:30:32.002707,L4,excitatory,4P,818.0,2460.0,662.0,2021.0,1
8771,67332,864691136828782052,[ 82912 136832  18607],2022-06-09 14:30:32.002707,L4,excitatory,23P,15.0,824.0,11.0,744.0,1
8786,159095,864691136296723995,[124144 166128  18040],2022-06-09 14:30:32.002707,L4,excitatory,4P,141.0,2511.0,123.0,2163.0,1
8787,329980,864691135212701056,[209952 154240  18203],2022-06-09 14:30:32.002707,L4,excitatory,4P,102.0,1984.0,93.0,1710.0,1
8790,489421,864691136922754532,[292432 132672  24250],2022-06-09 14:30:32.002707,L4,excitatory,23P,147.0,5684.0,117.0,5016.0,1
8791,614267,864691135776628832,[358080 154160  19012],2022-06-09 14:30:32.002707,L4,excitatory,4P,25.0,2060.0,21.0,1827.0,1
8792,520364,864691135807579933,[303536 143184  21986],2022-06-09 14:30:32.002707,L4,excitatory,4P,629.0,2463.0,555.0,2171.0,1
8795,555179,864691136903033266,[323904 138880  22803],2022-06-09 14:30:32.002707,L4,excitatory,4P,106.0,2394.0,92.0,1871.0,1
8801,158208,864691135700736891,[130096 144224  26485],2022-06-09 14:30:32.002707,L4,excitatory,23P,53.0,2403.0,47.0,2066.0,1
8813,33439,864691136922724324,[ 67648 165904  20721],2022-06-09 14:30:32.002707,L4,excitatory,4P,6.0,233.0,3.0,178.0,1
8838,555383,864691136535105186,[317680 139136  25389],2022-06-09 14:30:32.002707,L4,excitatory,4P,38.0,3648.0,27.0,3145.0,1
8843,294278,864691136209514940,[189600 140752  19305],2022-06-09 14:30:32.002707,L4,excitatory,23P,101.0,4434.0,84.0,3863.0,1
8845,365740,864691136903064498,[219296 161504  21480],2022-06-09 14:30:32.002707,L4,inhibitory,BC,5084.0,8370.0,2939.0,7027.0,1
8846,556703,864691135013011094,[322896 152368  21664],2022-06-09 14:30:32.002707,L4,excitatory,4P,42.0,2282.0,30.0,2006.0,1
8847,193765,864691135683220210,[139120 162064  15348],2022-06-09 14:30:32.002707,L4,excitatory,4P,220.0,1012.0,185.0,916.0,1
8850,457858,864691136134430859,[269232 144800  23267],2022-06-09 14:30:32.002707,L4,excitatory,4P,418.0,2735.0,340.0,2176.0,1
8856,227722,864691135642439761,[161232 165344  18419],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,1226.0,20.0,1069.0,1
8859,192428,864691135686883040,[138192 153504  20299],2022-06-09 14:30:32.002707,L4,excitatory,4P,120.0,2724.0,95.0,2439.0,1
8864,228986,864691135683682034,[152032 171648  27156],2022-06-09 14:30:32.002707,L4,excitatory,4P,53.0,1384.0,44.0,1192.0,1
8866,261119,864691135502018229,[178624 144208  25271],2022-06-09 14:30:32.002707,L4,excitatory,23P,22.0,2072.0,16.0,1728.0,1
8872,585578,864691136723506173,[342064 149648  18705],2022-06-09 14:30:32.002707,L4,excitatory,4P,255.0,2614.0,228.0,2309.0,1
8875,611794,864691136230445246,[360032 135808  15894],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,566.0,6.0,512.0,1
8877,458342,864691135570696173,[266848 150240  26334],2022-06-09 14:30:32.002707,L4,excitatory,4P,93.0,1931.0,75.0,1622.0,1
8878,488576,864691135407296713,[287808 142128  18482],2022-06-09 14:30:32.002707,L4,excitatory,4P,51.0,3064.0,43.0,2846.0,1
8880,522579,864691135683247602,[299728 151584  23518],2022-06-09 14:30:32.002707,L4,excitatory,4P,85.0,2165.0,74.0,1763.0,1
8885,296535,864691136041008726,[188432 148736  20529],2022-06-09 14:30:32.002707,L4,excitatory,4P,140.0,2733.0,128.0,2361.0,1
8893,157899,864691136116146084,[129808 151552  24713],2022-06-09 14:30:32.002707,L4,excitatory,23P,142.0,5641.0,120.0,4705.0,1
8899,259761,864691136418911639,[171840 155408  17062],2022-06-09 14:30:32.002707,L4,excitatory,4P,36.0,1292.0,28.0,1165.0,1
8900,331934,864691135888527497,[197104 160832  16503],2022-06-09 14:30:32.002707,L4,excitatory,4P,377.0,3284.0,325.0,2784.0,1
8901,70827,864691136209027516,[ 87808 157152  19939],2022-06-09 14:30:32.002707,L4,excitatory,23P,440.0,980.0,361.0,836.0,1
8902,423004,864691135753703629,[246912 134352  15693],2022-06-09 14:30:32.002707,L4,excitatory,23P,175.0,1821.0,153.0,1606.0,1
8903,700164,864691135771629563,[380448 151040  26559],2022-06-09 14:30:32.002707,L4,excitatory,4P,21.0,946.0,15.0,685.0,1
8905,556119,864691135772119883,[311728 154352  18173],2022-06-09 14:30:32.002707,L4,excitatory,4P,209.0,2141.0,189.0,1843.0,1
8907,296728,864691135233430873,[181232 144512  21996],2022-06-09 14:30:32.002707,L4,excitatory,23P,262.0,1544.0,241.0,1365.0,1
8909,457603,864691135582277106,[276240 155088  21050],2022-06-09 14:30:32.002707,L4,excitatory,4P,274.0,1186.0,216.0,1028.0,1
8911,330887,864691134947450620,[199200 152768  24582],2022-06-09 14:30:32.002707,L4,excitatory,4P,109.0,1467.0,99.0,1234.0,1
8913,394182,864691136311782461,[232336 154416  18212],2022-06-09 14:30:32.002707,L4,excitatory,4P,135.0,1568.0,126.0,1416.0,1
8915,397463,864691135614342603,[243056 163328  25934],2022-06-09 14:30:32.002707,L4,excitatory,4P,138.0,2006.0,103.0,1636.0,1
8917,488266,864691135407303113,[292336 136592  16385],2022-06-09 14:30:32.002707,L4,excitatory,23P,171.0,2823.0,151.0,2559.0,1
8918,263399,864691134988374394,[175504 171456  25512],2022-06-09 14:30:32.002707,L4,excitatory,23P,282.0,1584.0,251.0,1358.0,1
8919,194450,864691135373739081,[135824 163472  19361],2022-06-09 14:30:32.002707,L4,excitatory,4P,456.0,2797.0,393.0,2433.0,1
8921,489762,864691135587512562,[288976 141296  27582],2022-06-09 14:30:32.002707,L4,excitatory,4P,67.0,1500.0,58.0,1312.0,1
8924,30495,864691135393988085,[ 74368 154208  21261],2022-06-09 14:30:32.002707,L4,excitatory,23P,1.0,136.0,1.0,108.0,1
8928,156464,864691135753728973,[121984 147904  15906],2022-06-09 14:30:32.002707,L4,excitatory,23P,247.0,2340.0,222.0,2158.0,1
8946,522832,864691136002106058,[308976 148064  25540],2022-06-09 14:30:32.002707,L4,excitatory,4P,550.0,1913.0,470.0,1643.0,1
8954,260689,864691136990225557,[168752 157248  22441],2022-06-09 14:30:32.002707,L4,excitatory,4P,163.0,2375.0,133.0,1960.0,1
8961,112043,864691136237469244,[ 99664 159968  15302],2022-06-09 14:30:32.002707,L4,excitatory,4P,188.0,1039.0,170.0,936.0,1
8965,424107,864691135394333173,[253648 131392  22129],2022-06-09 14:30:32.002707,L4,excitatory,23P,69.0,2732.0,59.0,2425.0,1
8971,115795,864691135593556523,[101232 170336  15954],2022-06-09 14:30:32.002707,L4,excitatory,4P,71.0,896.0,53.0,774.0,1
8973,457741,864691135568885126,[266144 149024  21912],2022-06-09 14:30:32.002707,L4,excitatory,4P,102.0,2025.0,88.0,1675.0,1
8974,555121,864691135739601044,[312656 143616  22855],2022-06-09 14:30:32.002707,L4,excitatory,4P,181.0,1797.0,163.0,1589.0,1
8981,362815,864691135373410760,[216176 151424  18514],2022-06-09 14:30:32.002707,L4,excitatory,4P,132.0,1567.0,117.0,1350.0,1
8984,489284,864691135476122536,[287392 139024  23952],2022-06-09 14:30:32.002707,L4,excitatory,4P,72.0,5342.0,64.0,4712.0,1
8988,30048,864691136084042860,[ 76784 150240  20192],2022-06-09 14:30:32.002707,L4,excitatory,23P,52.0,739.0,43.0,637.0,1
8992,456088,864691136390822527,[277440 132576  23651],2022-06-09 14:30:32.002707,L4,excitatory,23P,473.0,4093.0,408.0,3651.0,1
8997,397330,864691135012505846,[234432 167184  25209],2022-06-09 14:30:32.002707,L4,excitatory,5P-IT,19.0,2451.0,12.0,2006.0,1
9003,154750,864691135556001988,[119504 138176  18258],2022-06-09 14:30:32.002707,L4,excitatory,23P,544.0,3223.0,462.0,2870.0,1
9005,653890,864691136031753147,[365856 139280  26396],2022-06-09 14:30:32.002707,L4,excitatory,4P,123.0,3020.0,109.0,2483.0,1
9006,612840,864691135478311622,[349856 134832  23901],2022-06-09 14:30:32.002707,L4,excitatory,4P,593.0,2873.0,495.0,2538.0,1
9013,158109,864691135564894999,[126128 158992  26319],2022-06-09 14:30:32.002707,L4,excitatory,4P,97.0,741.0,87.0,649.0,1
9015,458442,864691136723427581,[263008 150656  26544],2022-06-09 14:30:32.002707,L4,excitatory,4P,9.0,1576.0,4.0,1299.0,1
9017,424932,864691136039405566,[253072 147824  15248],2022-06-09 14:30:32.002707,L4,excitatory,4P,22.0,1729.0,21.0,1494.0,1
9020,456479,864691136175052550,[266096 143360  26430],2022-06-09 14:30:32.002707,L4,excitatory,23P,64.0,1768.0,54.0,1517.0,1
9023,522753,864691135945460260,[298032 151760  25240],2022-06-09 14:30:32.002707,L4,excitatory,4P,182.0,2102.0,161.0,1839.0,1
9031,259063,864691135475076160,[171552 141488  25346],2022-06-09 14:30:32.002707,L4,excitatory,23P,122.0,6301.0,100.0,5322.0,1
9033,226948,864691136677243364,[147440 152960  27233],2022-06-09 14:30:32.002707,L4,excitatory,4P,268.0,1258.0,225.0,1072.0,1
9039,156654,864691135571374117,[128176 145120  16694],2022-06-09 14:30:32.002707,L4,excitatory,23P,193.0,3351.0,172.0,3019.0,1
9040,226577,864691135012839670,[161200 157280  23686],2022-06-09 14:30:32.002707,L4,inhibitory,MC,10090.0,8414.0,4759.0,6852.0,1
9042,366289,864691135776592736,[226704 163520  25227],2022-06-09 14:30:32.002707,L4,excitatory,4P,229.0,1713.0,185.0,1395.0,1
9049,296879,864691136273032126,[184624 159408  23235],2022-06-09 14:30:32.002707,L4,excitatory,4P,75.0,1880.0,69.0,1609.0,1
9051,296377,864691136672690055,[182592 151104  20247],2022-06-09 14:30:32.002707,L4,excitatory,4P,334.0,1695.0,284.0,1345.0,1
9062,71161,864691136041051222,[ 94944 159376  21444],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,722.0,6.0,649.0,1
9064,612057,864691135763704765,[352288 142144  17616],2022-06-09 14:30:32.002707,L4,excitatory,4P,192.0,3545.0,162.0,3115.0,1
9065,260615,864691136041383766,[171744 150144  21818],2022-06-09 14:30:32.002707,L4,excitatory,4P,193.0,1141.0,166.0,999.0,1
9066,331338,864691135697692437,[202400 144096  27068],2022-06-09 14:30:32.002707,L4,excitatory,23P,12.0,1520.0,7.0,1318.0,1
9069,584175,864691135952068554,[338608 133056  23118],2022-06-09 14:30:32.002707,L4,inhibitory,BC,14.0,7797.0,9.0,6793.0,1
9070,456595,864691135440492104,[272176 138384  27392],2022-06-09 14:30:32.002707,L4,excitatory,23P,14.0,2100.0,11.0,1735.0,1
9071,456064,864691135991501505,[270864 134400  23835],2022-06-09 14:30:32.002707,L4,excitatory,23P,634.0,3890.0,548.0,3128.0,1
9072,295478,864691136723601405,[186928 151840  15288],2022-06-09 14:30:32.002707,L4,excitatory,4P,426.0,998.0,324.0,864.0,1
9073,521934,864691136020272888,[302320 150944  20015],2022-06-09 14:30:32.002707,L4,excitatory,4P,349.0,1234.0,305.0,1063.0,1
9075,391788,864691135568894086,[233552 135648  15301],2022-06-09 14:30:32.002707,L4,excitatory,23P,59.0,2385.0,49.0,2200.0,1
9076,297895,864691135208048249,[183856 169184  17012],2022-06-09 14:30:32.002707,L4,excitatory,4P,234.0,1895.0,213.0,1702.0,1
9078,457069,864691135864710364,[269792 155520  17608],2022-06-09 14:30:32.002707,L4,excitatory,4P,551.0,2515.0,462.0,2125.0,1
9079,260673,864691135360160583,[165728 152032  22059],2022-06-09 14:30:32.002707,L4,excitatory,4P,343.0,3034.0,304.0,2552.0,1
9080,458080,864691136039372286,[267840 159744  24686],2022-06-09 14:30:32.002707,L4,excitatory,4P,319.0,2332.0,286.0,1844.0,1
9081,195425,864691135614439627,[131552 169632  25575],2022-06-09 14:30:32.002707,L4,excitatory,4P,70.0,1529.0,54.0,1256.0,1
9082,263109,864691135382453722,[168656 161344  23687],2022-06-09 14:30:32.002707,L4,excitatory,4P,62.0,3166.0,52.0,2579.0,1
9085,296725,864691135614426059,[180800 153376  22212],2022-06-09 14:30:32.002707,L4,excitatory,4P,271.0,2217.0,231.0,1934.0,1
9097,455002,864691135065258820,[275504 129296  15685],2022-06-09 14:30:32.002707,L4,excitatory,23P,287.0,3897.0,227.0,3430.0,1
9102,424095,864691135502226101,[252688 128016  22116],2022-06-09 14:30:32.002707,L4,excitatory,23P,231.0,6322.0,211.0,5459.0,1
9109,424696,864691135684481207,[247952 130496  27117],2022-06-09 14:30:32.002707,L4,excitatory,23P,27.0,2501.0,22.0,2159.0,1
9113,225387,864691136672681351,[149104 148912  16533],2022-06-09 14:30:32.002707,L4,excitatory,23P,137.0,2055.0,126.0,1872.0,1
9115,363204,864691135699257122,[220160 159216  19652],2022-06-09 14:30:32.002707,L4,excitatory,4P,450.0,3185.0,399.0,2654.0,1
9117,612050,864691134917588234,[350400 139280  17296],2022-06-09 14:30:32.002707,L4,excitatory,4P,107.0,2310.0,85.0,2104.0,1
9126,296216,864691135081714935,[193280 153792  18395],2022-06-09 14:30:32.002707,L4,excitatory,4P,54.0,2969.0,44.0,2581.0,1
9127,653680,864691136486781714,[368992 136432  23417],2022-06-09 14:30:32.002707,L4,excitatory,4P,155.0,1825.0,130.0,1607.0,1
9148,299118,864691135807701533,[196224 163840  22211],2022-06-09 14:30:32.002707,L4,excitatory,4P,161.0,2645.0,143.0,2274.0,1
9154,584521,864691136586538146,[336384 139440  26940],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,1537.0,11.0,1397.0,1
9168,227782,864691135946678113,[153120 173248  19386],2022-06-09 14:30:32.002707,L4,excitatory,4P,133.0,1123.0,117.0,991.0,1
9173,397290,864691135946703969,[243168 164528  24755],2022-06-09 14:30:32.002707,L4,excitatory,4P,126.0,2435.0,115.0,2023.0,1
9174,193178,864691135322967196,[138800 150912  24503],2022-06-09 14:30:32.002707,L4,excitatory,4P,237.0,3105.0,201.0,2715.0,1
9179,293908,864691135474600000,[180480 142240  17668],2022-06-09 14:30:32.002707,L4,excitatory,23P,467.0,30.0,406.0,16.0,1
9215,260026,864691136143411508,[172640 149248  18685],2022-06-09 14:30:32.002707,L4,excitatory,4P,530.0,3930.0,474.0,3415.0,1
9218,557132,864691135937211652,[324192 146896  24927],2022-06-09 14:30:32.002707,L4,excitatory,4P,339.0,2298.0,297.0,1985.0,1
9219,428781,864691136740427612,[251840 161248  23575],2022-06-09 14:30:32.002707,L4,excitatory,4P,178.0,2688.0,162.0,2188.0,1
9220,116336,864691135718447409,[104544 172208  18673],2022-06-09 14:30:32.002707,L4,excitatory,4P,448.0,1626.0,408.0,1406.0,1
9228,160394,864691135952018211,[121776 175840  26650],2022-06-09 14:30:32.002707,L4,inhibitory,BC,2135.0,3493.0,1419.0,2634.0,1
9242,193317,864691135564991575,[134336 152752  25867],2022-06-09 14:30:32.002707,L4,excitatory,4P,302.0,2056.0,247.0,1686.0,1
9254,395148,864691136723577341,[244272 153776  23588],2022-06-09 14:30:32.002707,L4,excitatory,4P,215.0,4030.0,186.0,3329.0,1
9255,584096,864691135354902479,[334960 141008  21870],2022-06-09 14:30:32.002707,L4,excitatory,4P,33.0,1791.0,26.0,1621.0,1
9258,113306,864691136776466798,[107664 148208  22475],2022-06-09 14:30:32.002707,L4,excitatory,23P,450.0,2891.0,371.0,2514.0,1
9291,226638,864691134988582266,[154544 147600  24432],2022-06-09 14:30:32.002707,L4,inhibitory,BPC,1649.0,3637.0,1147.0,2983.0,1
9292,327371,864691135939644582,[201648 134752  16391],2022-06-09 14:30:32.002707,L4,excitatory,23P,268.0,4027.0,232.0,3617.0,1
9293,362228,864691135334517993,[224640 146784  15607],2022-06-09 14:30:32.002707,L4,excitatory,4P,214.0,923.0,185.0,826.0,1
9296,112699,864691136965767886,[ 99856 155472  18852],2022-06-09 14:30:32.002707,L4,excitatory,4P,181.0,3000.0,158.0,2602.0,1
9305,115708,864691135654021314,[110016 168752  15599],2022-06-09 14:30:32.002707,L4,excitatory,4P,198.0,1305.0,169.0,1155.0,1
9307,699780,864691136903050930,[388608 145136  23985],2022-06-09 14:30:32.002707,L4,excitatory,4P,230.0,1415.0,200.0,1184.0,1
9315,696290,864691135617770127,[390592 139216  27111],2022-06-09 14:30:32.002707,L4,excitatory,4P,497.0,788.0,438.0,642.0,1
9331,193335,864691135467561612,[139648 145520  25734],2022-06-09 14:30:32.002707,L4,excitatory,23P,389.0,4553.0,305.0,3821.0,1
9341,396672,864691136486760722,[234208 167712  20964],2022-06-09 14:30:32.002707,L4,excitatory,4P,375.0,1507.0,352.0,1304.0,1
9342,659371,864691135994580906,[373616 150208  26746],2022-06-09 14:30:32.002707,L4,excitatory,4P,348.0,1403.0,293.0,1146.0,1
9347,425523,864691135212651136,[247600 150272  18290],2022-06-09 14:30:32.002707,L4,excitatory,4P,154.0,1982.0,131.0,1731.0,1
9348,457200,864691135445902482,[271408 155600  18409],2022-06-09 14:30:32.002707,L4,excitatory,4P,96.0,2127.0,78.0,1847.0,1
9354,112492,864691135269976741,[105952 147904  17992],2022-06-09 14:30:32.002707,L4,excitatory,23P,95.0,2593.0,89.0,2376.0,1
9355,116295,864691135548651204,[100528 164256  18356],2022-06-09 14:30:32.002707,L4,inhibitory,BC,21.0,9027.0,5.0,7632.0,1
9356,584667,864691135732589460,[329168 148000  15442],2022-06-09 14:30:32.002707,L4,excitatory,4P,170.0,3235.0,146.0,2794.0,1
9363,362404,864691137019580782,[220464 150128  15985],2022-06-09 14:30:32.002707,L4,excitatory,4P,273.0,1184.0,227.0,979.0,1
9364,293771,864691135385621589,[181264 140544  16775],2022-06-09 14:30:32.002707,L4,excitatory,23P,61.0,2940.0,45.0,2694.0,1
9368,298762,864691135952014627,[195088 162368  19534],2022-06-09 14:30:32.002707,L4,excitatory,4P,38.0,1280.0,30.0,1145.0,1
9375,396866,864691135758474830,[231088 165248  22568],2022-06-09 14:30:32.002707,L4,excitatory,4P,322.0,3136.0,256.0,2674.0,1
9382,259774,864691136105519577,[172912 158704  17214],2022-06-09 14:30:32.002707,L4,excitatory,4P,154.0,1983.0,137.0,1687.0,1
9389,554411,864691136310138970,[327312 141088  17060],2022-06-09 14:30:32.002707,L4,excitatory,4P,53.0,5030.0,34.0,4406.0,1
9391,490733,864691135587529458,[282496 156656  20021],2022-06-09 14:30:32.002707,L4,excitatory,4P,6.0,1650.0,6.0,1411.0,1
9397,159168,864691136056317912,[115184 160336  18863],2022-06-09 14:30:32.002707,L4,excitatory,4P,138.0,2925.0,120.0,2516.0,1
9398,490598,864691136390386815,[278672 145984  19423],2022-06-09 14:30:32.002707,L4,excitatory,4P,27.0,1140.0,19.0,1002.0,1
9399,395446,864691134964761887,[229232 155168  27058],2022-06-09 14:30:32.002707,L4,excitatory,4P,89.0,1278.0,78.0,1074.0,1
9403,191964,864691135850444999,[144464 146640  17948],2022-06-09 14:30:32.002707,L4,inhibitory,BC,3526.0,11097.0,2240.0,9392.0,1
9404,365842,864691135538058610,[218800 169056  22559],2022-06-09 14:30:32.002707,L4,inhibitory,BC,5625.0,13732.0,2898.0,11677.0,1
9405,490607,864691135113145241,[280192 145520  19020],2022-06-09 14:30:32.002707,L4,excitatory,4P,163.0,3268.0,143.0,2771.0,1
9406,33513,864691135469383609,[ 76208 166272  20897],2022-06-09 14:30:32.002707,L4,excitatory,4P,3.0,276.0,2.0,233.0,1
9408,457175,864691135615077443,[267248 153584  18680],2022-06-09 14:30:32.002707,L4,excitatory,4P,89.0,3639.0,76.0,3009.0,1
9440,33453,864691136099761781,[ 69568 173584  20731],2022-06-09 14:30:32.002707,L4,excitatory,4P,5.0,229.0,3.0,184.0,1
9441,615195,864691136020253944,[353872 149392  25808],2022-06-09 14:30:32.002707,L4,excitatory,4P,382.0,2370.0,333.0,1914.0,1
9442,226781,864691135497646099,[147680 156704  26183],2022-06-09 14:30:32.002707,L4,excitatory,4P,306.0,3531.0,262.0,2830.0,1
9449,226153,864691136422841135,[162224 155664  20389],2022-06-09 14:30:32.002707,L4,excitatory,4P,275.0,3501.0,233.0,2813.0,1
9453,327338,864691135373711689,[210624 136592  15590],2022-06-09 14:30:32.002707,L4,excitatory,23P,36.0,678.0,31.0,610.0,1
9455,295604,864691135654101954,[189760 149920  16408],2022-06-09 14:30:32.002707,L4,excitatory,4P,313.0,2061.0,271.0,1748.0,1
9458,194417,864691135256152239,[132352 174432  18990],2022-06-09 14:30:32.002707,L4,excitatory,4P,508.0,1793.0,422.0,1540.0,1
9460,192358,864691135493970320,[135408 148176  19550],2022-06-09 14:30:32.002707,L4,excitatory,23P,158.0,2225.0,129.0,1940.0,1
9476,520473,864691136118465816,[301696 142464  22884],2022-06-09 14:30:32.002707,L4,inhibitory,BC,2676.0,23086.0,1678.0,18183.0,1
9482,361813,864691136008883116,[226320 139200  24593],2022-06-09 14:30:32.002707,L4,excitatory,23P,186.0,3689.0,140.0,3085.0,1
9488,397559,864691136882284910,[242624 164176  26506],2022-06-09 14:30:32.002707,L4,excitatory,4P,475.0,2962.0,414.0,2480.0,1
9492,519620,864691135873837710,[303360 129232  17079],2022-06-09 14:30:32.002707,L4,inhibitory,23P,15.0,1873.0,12.0,1731.0,1
9496,195138,864691136004770506,[131184 161040  22876],2022-06-09 14:30:32.002707,L4,excitatory,4P,123.0,1498.0,110.0,1302.0,1
9498,488335,864691136134415243,[286864 135456  16983],2022-06-09 14:30:32.002707,L4,excitatory,23P,56.0,2926.0,42.0,2587.0,1
9504,190138,864691135437356530,[141808 142896  18101],2022-06-09 14:30:32.002707,L4,excitatory,23P,489.0,5350.0,405.0,4627.0,1
9512,460573,864691136090915508,[263424 162144  26997],2022-06-09 14:30:32.002707,L4,excitatory,4P,116.0,1295.0,94.0,1015.0,1
9518,555231,864691135994439626,[321888 141520  23955],2022-06-09 14:30:32.002707,L4,excitatory,4P,264.0,2123.0,224.0,1760.0,1
9526,455026,864691136309642074,[262752 133456  16007],2022-06-09 14:30:32.002707,L4,excitatory,23P,44.0,3502.0,30.0,3039.0,1
9530,363914,864691135951979043,[218736 148064  24152],2022-06-09 14:30:32.002707,L4,excitatory,4P,34.0,2203.0,28.0,1836.0,1
9531,226784,864691136723417853,[147216 145200  26454],2022-06-09 14:30:32.002707,L4,excitatory,23P,39.0,1351.0,32.0,1222.0,1
9532,297338,864691135233416537,[185408 144336  27220],2022-06-09 14:30:32.002707,L4,excitatory,23P,85.0,1962.0,72.0,1708.0,1
9533,297117,864691135807323677,[180528 156960  25640],2022-06-09 14:30:32.002707,L4,excitatory,4P,521.0,3057.0,454.0,2500.0,1
9534,73368,864691135865532549,[ 86384 166736  15852],2022-06-09 14:30:32.002707,L4,excitatory,4P,10.0,214.0,5.0,179.0,1
9535,555175,864691135345126815,[323616 128240  22952],2022-06-09 14:30:32.002707,L4,excitatory,23P,345.0,5552.0,287.0,5030.0,1
9537,457904,864691136903068338,[276704 157520  22817],2022-06-09 14:30:32.002707,L4,excitatory,4P,24.0,2322.0,21.0,1949.0,1
9538,156928,864691136084415084,[126832 150272  18216],2022-06-09 14:30:32.002707,L4,excitatory,23P,326.0,4319.0,241.0,3728.0,1
