,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DONE_labels
11928,81623,864691135994576554,[ 95664 214368  18415],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,28.0,301.0,24.0,270.0,1
11934,467872,864691135354907343,[268800 229456  19356],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,83.0,2550.0,57.0,2334.0,1
11937,468922,864691135718494513,[264592 232672  25716],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,33.0,2286.0,28.0,2004.0,1
11940,465998,864691135570193138,[274368 210000  19405],2022-06-09 14:30:32.002707,L6,excitatory,BC,1111.0,3709.0,943.0,3156.0,1
11944,374672,864691136836643182,[213328 235232  26646],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,20.0,1386.0,13.0,1237.0,1
11945,235859,864691135991490241,[155488 232176  16757],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,1983.0,14.0,1722.0,1
11948,342878,864691135739594644,[205824 244768  15483],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,15.0,471.0,8.0,421.0,1
11967,271306,864691135615811177,[172096 227392  20237],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,232.0,1720.0,203.0,1542.0,1
11994,306190,864691136099830645,[193120 236896  16920],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,972.0,16.0,844.0,1
12001,500011,864691135571145453,[278784 233312  15717],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,114.0,1102.0,56.0,952.0,1
12009,621529,864691135488276794,[357424 220336  19123],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,32.0,1975.0,17.0,1820.0,1
12020,623990,864691135687206624,[357872 240832  22024],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,60.0,1758.0,41.0,1501.0,1
12022,466142,864691135608326340,[275136 220928  20088],2022-06-09 14:30:32.002707,L6,inhibitory,BC,2843.0,7912.0,1869.0,6560.0,1
12027,498781,864691135777180349,[284640 211984  19094],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,16.0,1498.0,14.0,1378.0,1
12029,566526,864691135366959353,[320096 233344  24709],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,307.0,2075.0,264.0,1875.0,1
12031,597189,864691135585434236,[336240 246256  25337],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,43.0,2240.0,34.0,2000.0,1
12033,273024,864691135590818756,[169120 255312  17845],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,336.0,1589.0,284.0,1402.0,1
12038,591848,864691136949440991,[336640 212176  15147],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,1671.0,16.0,1525.0,1
12059,376651,864691135550198258,[220352 245984  24176],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,2118.0,16.0,1912.0,1
12072,594627,864691135991513025,[340816 237728  21424],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,116.0,2105.0,91.0,1833.0,1
12078,172672,864691135954211848,[128448 252032  24191],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,26.0,1647.0,16.0,1447.0,1
12086,374179,864691136226961233,[221920 237728  22117],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,79.0,1273.0,64.0,1163.0,1
12089,433456,864691136906317422,[250304 216496  15750],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,1300.0,5.0,1131.0,1
12096,499665,864691135584253816,[293520 217392  24587],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,106.0,1884.0,84.0,1648.0,1
12097,619491,864691135474776128,[352912 207664  18484],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,1776.0,17.0,1615.0,1
12110,434145,864691135132647584,[260752 220880  19839],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,63.0,2264.0,53.0,2074.0,1
12115,594455,864691135658195586,[338512 233024  19562],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,61.0,1895.0,47.0,1742.0,1
12132,619437,864691136011274915,[358560 196736  17534],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,38.0,1968.0,23.0,1791.0,1
12136,623436,864691135775804077,[347088 238112  18984],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,52.0,1553.0,37.0,1460.0,1
12142,679074,864691135768222141,[370656 249248  24234],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,96.0,2265.0,67.0,1965.0,1
12147,466986,864691135646636996,[278112 213552  26223],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,200.0,3467.0,166.0,2854.0,1
12155,235911,864691136443720835,[147664 237008  17720],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,306.0,3204.0,259.0,2836.0,1
12161,726833,864691135909736361,[386672 243184  22180],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,1296.0,17.0,1149.0,1
12165,169629,864691136237519932,[130192 225296  20761],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,34.0,1355.0,28.0,1219.0,1
12168,470447,864691135724242091,[274880 246224  21844],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,568.0,14.0,525.0,1
12173,668052,864691136272962750,[368080 200272  18732],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,11.0,872.0,9.0,797.0,1
12176,464911,864691136116164516,[276208 207312  26777],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,10.0,1398.0,7.0,1218.0,1
12183,344624,864691135453854706,[212256 250960  24334],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,87.0,2495.0,63.0,2253.0,1
12187,342342,864691135737123204,[200000 241104  23766],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,49.0,2368.0,30.0,2094.0,1
12191,434336,864691136123692326,[258976 216160  21845],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,40.0,2677.0,25.0,2337.0,1
12193,595362,864691135768059837,[331264 234880  26559],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,42.0,1562.0,35.0,1388.0,1
12196,566245,864691136328911082,[324672 240144  22040],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,101.0,996.0,85.0,902.0,1
12197,371066,864691136304846892,[221088 218624  15587],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,15.0,1164.0,9.0,1060.0,1
12199,566736,864691135749021481,[315520 225952  25787],2022-06-09 14:30:32.002707,L6,inhibitory,BC,4756.0,10204.0,2266.0,8603.0,1
12209,533256,864691135753691341,[298656 225504  25411],2022-06-09 14:30:32.002707,L6,inhibitory,BC,1054.0,6245.0,650.0,5495.0,1
12212,536744,864691135270055845,[310800 245040  23533],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,5099.0,1933.0,4195.0,1714.0,1
12217,498327,864691135526432242,[284448 213712  15804],2022-06-09 14:30:32.002707,L6,inhibitory,MC,262.0,2712.0,210.0,2515.0,1
12221,496149,864691135970376138,[288880 198576  15600],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,1309.0,4866.0,1007.0,3991.0,1
12230,534804,864691135337727206,[309152 231520  24062],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,62.0,2308.0,46.0,2120.0,1
12231,622190,864691136099790965,[350240 213408  23523],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,293.0,3055.0,253.0,2657.0,1
12254,339116,864691135994534570,[207984 217296  17159],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,47.0,2396.0,28.0,2134.0,1
12259,500781,864691135354911183,[284128 230400  19680],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,90.0,3680.0,79.0,3307.0,1
12274,623801,864691135486235332,[346480 228656  21515],2022-06-09 14:30:32.002707,L6,inhibitory,BC,205.0,6892.0,155.0,6104.0,1
12287,205726,864691136237822780,[142576 247040  24583],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,115.0,2024.0,100.0,1796.0,1
12294,266077,864691135654088130,[169776 207504  16304],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,30.0,2246.0,22.0,1945.0,1
12298,307609,864691136973660700,[192976 240624  26745],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,56.0,1658.0,39.0,1518.0,1
12301,371797,864691136487091218,[223872 211472  19103],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,424.0,3454.0,364.0,3125.0,1
12302,675992,864691136371167368,[364576 240224  24227],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,145.0,1949.0,123.0,1750.0,1
12309,468919,864691135654446018,[263920 225712  26073],2022-06-09 14:30:32.002707,L6,inhibitory,BC,2890.0,4190.0,2159.0,3710.0,1
12315,407672,864691135945380644,[231792 245664  19802],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,125.0,3789.0,103.0,3161.0,1
12316,269820,864691136388558352,[177424 220224  24682],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,110.0,2034.0,85.0,1742.0,1
12320,303977,864691135571301413,[194768 212800  15366],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,26.0,1118.0,18.0,958.0,1
12321,620055,864691135544705576,[358352 200640  23038],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,32.0,1685.0,28.0,1531.0,1
12344,402743,864691135855638318,[230432 217344  15905],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,193.0,2044.0,161.0,1760.0,1
12419,233766,864691136965763278,[148640 223904  16530],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,121.0,2486.0,93.0,2225.0,1
12430,201605,864691135012539638,[139792 222096  24026],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,23.0,2769.0,11.0,2453.0,1
12432,374328,864691135647866820,[214944 236192  23894],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,52.0,1725.0,41.0,1578.0,1
12433,621342,864691135992054947,[344944 224560  18273],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,45.0,2075.0,30.0,1905.0,1
12436,374428,864691135012924566,[216288 237056  24438],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,94.0,2181.0,76.0,1918.0,1
12437,592966,864691135569408498,[337120 216400  22217],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,29.0,2434.0,22.0,2180.0,1
12439,721911,864691135373382088,[384864 239568  22566],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,93.0,2187.0,71.0,1790.0,1
12442,48381,864691135864081022,[ 79728 258128  20531],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,27.0,105.0,25.0,92.0,1
12443,435952,864691136594920866,[259600 226416  20169],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,94.0,2180.0,84.0,2001.0,1
12444,126590,864691135476104360,[ 99664 220048  19104],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,14.0,842.0,9.0,763.0,1
12445,431699,864691136865603694,[261152 203232  17151],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,30.0,2426.0,17.0,2144.0,1
12447,721924,864691136273650701,[386768 232176  22471],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,42.0,737.0,34.0,670.0,1
12449,171580,864691135345289714,[128816 249856  18319],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,44.0,1768.0,38.0,1606.0,1
12452,375656,864691135474769216,[227552 246576  18666],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,116.0,3318.0,85.0,3018.0,1
12453,305238,864691135396687393,[193392 213808  23060],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,17.0,870.0,8.0,787.0,1
12454,669994,864691135990718115,[369952 204416  26225],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,62.0,1850.0,54.0,1699.0,1
12465,597208,864691135386817921,[337616 250240  25691],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,250.0,2536.0,195.0,2122.0,1
12470,207886,864691135969199717,[133920 259344  23319],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,448.0,1436.0,377.0,1166.0,1
12471,274040,864691136286834627,[175504 242064  23906],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,32.0,3092.0,19.0,2590.0,1
12472,406032,864691136990254997,[245232 237520  22296],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,470.0,1858.0,412.0,1702.0,1
12473,374572,864691135386857089,[226096 235328  25013],2022-06-09 14:30:32.002707,L6,inhibitory,BC,2794.0,9350.0,1497.0,7721.0,1
12479,343466,864691135490591719,[210368 250624  17385],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,147.0,1970.0,113.0,1780.0,1
12485,676033,864691135758646717,[370720 240160  24786],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,66.0,1740.0,46.0,1575.0,1
12486,269595,864691135013176726,[172768 215824  22832],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,30.0,3047.0,18.0,2680.0,1
12488,566512,864691136487287058,[318448 241664  24575],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,19.0,2661.0,11.0,2398.0,1
12493,372304,864691135210451392,[220224 219360  23285],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,139.0,2380.0,119.0,2064.0,1
12496,233605,864691136005755533,[147856 225120  16364],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,25.0,1624.0,22.0,1492.0,1
12502,84476,864691135644599791,[ 87584 228720  19848],2022-06-09 14:30:32.002707,L6,inhibitory,MC,15.0,549.0,9.0,447.0,1
12505,406102,864691136194214888,[239696 235152  23220],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,41.0,1716.0,33.0,1563.0,1
12507,465903,864691135467896204,[274944 219024  18424],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,2197.0,14.0,2022.0,1
12510,133094,864691135407578569,[113264 245296  20624],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,106.0,1351.0,92.0,1214.0,1
12511,499167,864691134947447292,[279952 219280  21296],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,17.0,1192.0,12.0,1089.0,1
12516,207888,864691136966044110,[134976 262464  23226],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,92.0,2221.0,83.0,1945.0,1
12519,596811,864691135961169610,[334528 246496  22833],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,236.0,2725.0,202.0,2484.0,1
12531,306675,864691135937339957,[189728 241280  19636],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,699.0,1720.0,569.0,1589.0,1
12534,202937,864691136618393229,[141872 229616  19077],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,252.0,2161.0,214.0,1951.0,1
12535,675931,864691135373392584,[374912 230544  23877],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,53.0,1678.0,41.0,1538.0,1
12539,619229,864691135715244826,[354688 202288  16249],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,1666.0,24.0,1475.0,1
12541,408406,864691135358931288,[231088 250304  25155],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,244.0,2709.0,199.0,2252.0,1
12543,344027,864691135934503009,[207072 246832  20943],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,153.0,1114.0,136.0,1014.0,1
12547,339937,864691136328936426,[204080 217488  22383],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,274.0,2645.0,225.0,2337.0,1
12549,133205,864691136137026429,[112736 252256  21305],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,58.0,1020.0,47.0,911.0,1
12555,339273,864691135495279556,[197792 221360  18226],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,1275.0,9.0,1196.0,1
12562,372964,864691136143367476,[217280 237408  16066],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,19.0,1030.0,11.0,889.0,1
12566,592122,864691135776563808,[339456 220112  16926],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,9.0,1222.0,7.0,1100.0,1
12569,766391,864691135288203020,[403152 240592  24066],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,6.0,176.0,3.0,140.0,1
12571,563011,864691136274145293,[319536 208960  24009],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,64.0,2788.0,45.0,2410.0,1
12572,273367,864691135381313010,[172816 242112  18856],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,128.0,1911.0,93.0,1674.0,1
12581,238423,864691135472014130,[155792 254496  20195],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,71.0,1360.0,58.0,1263.0,1
12582,240768,864691136032099771,[162496 259856  21395],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,191.0,1482.0,165.0,1335.0,1
12587,304313,864691135278205089,[188544 214320  17928],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,25.0,2236.0,17.0,2005.0,1
12589,341737,864691135373620553,[209264 234688  19376],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,49.0,2124.0,34.0,1941.0,1
12602,203196,864691136688136558,[144192 241680  20803],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,99.0,1951.0,83.0,1732.0,1
12619,671141,864691135945533732,[365680 223728  18181],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,41.0,785.0,29.0,723.0,1
12631,469014,864691135609441543,[275152 227488  25760],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,14.0,1658.0,13.0,1512.0,1
12640,339028,864691135945398820,[198416 220976  16799],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,2194.0,22.0,1997.0,1
12645,533276,864691135366978553,[303360 223232  25523],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,20.0,2510.0,6.0,2217.0,1
12647,676200,864691136939351775,[365616 230240  26336],2022-06-09 14:30:32.002707,L6,inhibitory,BC,1031.0,7539.0,644.0,6156.0,1
12655,768552,864691135739617940,[393648 243008  24693],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,200.0,854.0,171.0,754.0,1
12666,621983,864691135678710770,[347872 211504  21964],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,53.0,1032.0,43.0,934.0,1
12671,621553,864691135385240149,[359936 213424  19406],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,2188.0,21.0,1987.0,1
12678,341192,864691135815453263,[209744 234896  16961],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,58.0,1642.0,45.0,1512.0,1
12684,498473,864691136023840569,[290096 211968  16693],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,46.0,2488.0,28.0,2286.0,1
12694,591178,864691135497640979,[338272 203600  24408],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,192.0,685.0,169.0,614.0,1
12712,674756,864691135593543211,[372192 229440  19576],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,8.0,467.0,6.0,434.0,1
12727,341490,864691135570719469,[203008 237968  18267],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,83.0,2662.0,67.0,2393.0,1
12729,402680,864691135462691902,[237776 224656  15448],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,33.0,1295.0,20.0,1197.0,1
12733,468367,864691136723593981,[273296 225808  21760],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,22.0,1724.0,18.0,1592.0,1
12754,438031,864691135975477827,[253008 245456  20306],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,112.0,2450.0,97.0,2185.0,1
12783,238861,864691135807263261,[151472 249568  22626],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,94.0,579.0,60.0,503.0,1
12789,305886,864691135474601792,[192048 233856  15491],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,123.0,1604.0,100.0,1442.0,1
12794,531650,864691136008445356,[296368 213504  15657],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,1720.0,9.0,1540.0,1
12810,307391,864691135013267862,[187984 226800  25174],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,2660.0,17.0,2349.0,1
12825,534364,864691135386402945,[303904 230208  20968],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,146.0,2462.0,125.0,2147.0,1
12851,200669,864691136136788093,[131504 213232  17934],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,629.0,2578.0,503.0,2303.0,1
12855,174464,864691136286591427,[127488 260800  20089],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,61.0,867.0,48.0,789.0,1
12859,203292,864691135730518969,[146592 229488  21212],2022-06-09 14:30:32.002707,L6,inhibitory,BC,1212.0,3999.0,622.0,3264.0,1
12873,309220,864691135740513899,[183568 243072  23277],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,32.0,1803.0,20.0,1629.0,1
12876,534093,864691135564649303,[297184 239040  19251],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,332.0,2683.0,275.0,2271.0,1
12884,234405,864691135581907053,[147328 220224  21070],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,61.0,1979.0,55.0,1805.0,1
12890,304787,864691136031918779,[191568 224224  19751],2022-06-09 14:30:32.002707,L6,excitatory,NGC,1048.0,2080.0,897.0,1919.0,1
12895,237137,864691135866370838,[162528 229024  26355],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,337.0,2027.0,271.0,1639.0,1
12910,534978,864691136564107426,[305648 236624  24934],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,45.0,1547.0,34.0,1407.0,1
12913,534136,864691135785679300,[305728 234512  18996],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,557.0,3133.0,460.0,2694.0,1
12917,404072,864691135569333382,[245344 208992  22759],2022-06-09 14:30:32.002707,L6,excitatory,MC,1869.0,2537.0,1402.0,2238.0,1
12918,535120,864691136004044490,[299424 233280  26706],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,235.0,1386.0,204.0,1269.0,1
12928,171213,864691135644577775,[119584 248624  17810],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,119.0,1647.0,102.0,1516.0,1
12931,563151,864691136554223010,[311760 200272  25215],2022-06-09 14:30:32.002707,L6,excitatory,MC,92.0,2315.0,57.0,2031.0,1
12932,532948,864691136553703330,[297264 222976  23339],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,52.0,2264.0,43.0,2038.0,1
12938,344140,864691135754591442,[202048 243808  21497],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,52.0,2051.0,39.0,1850.0,1
12943,371031,864691135386382209,[218416 224896  15627],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,77.0,1055.0,65.0,968.0,1
12949,434583,864691135864462974,[249696 216528  23475],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,405.0,2088.0,337.0,1866.0,1
12951,621676,864691135589942027,[351824 210144  20019],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,151.0,2148.0,105.0,1883.0,1
12957,81639,864691136309631066,[ 97008 224576  18641],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,931.0,2180.0,770.0,1897.0,1
12967,470666,864691135467974540,[271264 248352  22627],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,141.0,1732.0,113.0,1585.0,1
12980,563519,864691135700755323,[314896 214656  15641],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,1193.0,31.0,1108.0,1
12982,466081,864691136329383658,[266080 218352  19581],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,187.0,2300.0,164.0,2076.0,1
12983,341942,864691135622676932,[202992 230704  20835],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,85.0,2193.0,75.0,1941.0,1
12984,133171,864691135292316342,[106976 253088  21193],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,166.0,5692.0,128.0,4537.0,1
12988,591164,864691135452127940,[334848 201296  24388],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,30.0,2961.0,18.0,2613.0,1
12992,201594,864691136618730125,[136560 224448  23949],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,376.0,2676.0,327.0,2193.0,1
13000,625982,864691135737173892,[358240 242672  22546],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,81.0,2323.0,49.0,1927.0,1
13008,341221,864691135462763326,[196688 229248  17509],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,1669.0,27.0,1503.0,1
13009,202239,864691136989991317,[134720 239776  16098],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,25.0,1436.0,22.0,1309.0,1
13011,273232,864691136296662043,[173344 248976  18436],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,57.0,2060.0,37.0,1875.0,1
13013,240628,864691135568198636,[157504 260256  20757],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,165.0,2428.0,142.0,2214.0,1
13014,201826,864691136727066478,[138384 222960  26187],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,103.0,3734.0,87.0,3291.0,1
13025,674644,864691136811838579,[368784 229280  19211],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,29.0,1013.0,21.0,928.0,1
13026,171863,864691134947518204,[119648 244816  19675],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,849.0,2303.0,672.0,2050.0,1
13029,269450,864691136989927317,[165616 222912  22416],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,432.0,1442.0,366.0,1265.0,1
13037,205128,864691136136569469,[138176 246656  20342],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,47.0,2024.0,32.0,1838.0,1
13050,530234,864691135782865971,[307568 206976  15745],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,29.0,2464.0,17.0,2166.0,1
13052,717256,864691135269697957,[378864 210896  25163],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,123.0,2007.0,106.0,1703.0,1
13057,304131,864691135162522925,[180704 217488  16632],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,204.0,1614.0,155.0,1416.0,1
13058,306384,864691135776532832,[188272 227360  18162],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,94.0,2243.0,79.0,2022.0,1
13064,591933,864691136296707355,[331584 209424  15890],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,7.0,984.0,4.0,899.0,1
13065,433651,864691135478411462,[261424 224416  16787],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,99.0,1977.0,79.0,1819.0,1
13075,375975,864691136116485028,[216048 249920  20746],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,68.0,971.0,56.0,915.0,1
13114,532508,864691136436382878,[294960 220736  20773],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,31.0,1610.0,27.0,1471.0,1
13115,126158,864691135373651273,[101840 219440  16561],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,19.0,1106.0,18.0,953.0,1
13135,678869,864691135272143121,[364288 248624  23960],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,102.0,851.0,88.0,753.0,1
13160,625788,864691135757680317,[351072 244528  21666],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,138.0,1122.0,118.0,1002.0,1
13164,307025,864691135785652932,[190352 226944  22497],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,40.0,2554.0,27.0,2206.0,1
13170,271422,864691136023967801,[172000 232848  20716],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,108.0,1279.0,93.0,1186.0,1
13171,534911,864691136056354776,[295440 239280  25008],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,167.0,1979.0,145.0,1768.0,1
13184,436419,864691135472032562,[247744 231056  23420],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,16.0,1712.0,11.0,1578.0,1
13185,341552,864691135583655800,[208720 238656  18173],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,92.0,2224.0,71.0,1986.0,1
